,authors,title,titlelink,journal,year
131,"S Gatidis, B Bender, M Reimold, JF Schäfer",PET/MRI in children,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:a0OBvERweLwC,"European Journal of Radiology 94, A64-A70",2017
132,S Gatidis,Künstliche Intelligenz erleichtert die Interpretation von Thoraxaufnahmen,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:RHpTSmoSYBkC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2017
133,"T Küstner, C Würslin, M Schwartz, P Martirosian, S Gatidis, C Brendle, ...",Self‐navigated 4D cartesian imaging of periodic motion in the body trunk using partial k‐space compressed sensing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:blknAaTinKkC,"Magnetic resonance in medicine 78 (2), 632-644",2017
134,"S Gatidis, SD Heber, C Storz, F Bamberg",Population-based imaging biobanks as source of big data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:YFjsv_pBGBYC,"La radiologia medica 122 (6), 430-436",2017
135,"F Seith, H Schmidt, S Gatidis, I Bezrukov, C Schraml, C Pfannenberg, ...",SUV-quantification of physiological lung tissue in an integrated PET/MR-system: Impact of lung density and bone tissue,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:abG-DnoFyZgC,"PloS one 12 (5), e0177856",2017
136,"AW Sauter, S Gatidis, NF Schwenzer, C La Fougere, K Nikolaou, ...",Comprehensive metabolic and morphologic disease characterization in systemic sclerosis: initial results using combined positron emission tomography and magnetic resonance imaging.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Wp0gIr-vW9MC,The Quarterly Journal of Nuclear Medicine and Molecular Imaging: Official …,2017
137,"S Gatidis, A Liebgott, M Schwartz, P Martirosian, F Schick, K Nikolaou, ...",Automated reference-free assessment of MR image quality using an active learning approach: comparison of support vector machine versus deep neural network classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:kz9GbA2Ns4gC,Proceedings of the Annual Meeting of the International Society for Magnetic …,2017
138,"T Küstner, P Wolf, M Schwartz, A Liebgott, F Schick, S Gatidis, B Yang",An easy-to-use image labeling platform for automatic magnetic resonance image quality assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:NMxIlDl6LWMC,2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017 …,2017
139,"T Küstner, A Liebgott, L Mauch, P Martirosian, K Nikolaou, F Schick, ...",Automatic reference-free detection and quantification of MR image artifacts in human examinations due to motion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:q3CdL3IzO_QC,Proceedings of the International Society for Magnetic Resonance in Medicine …,2017
140,"A Liebgott, S Gatidis, P Martirosian, F Schick, B Yang, T Küstner",ImFEATbox: An MR image processing toolbox for extracting and analyzing features,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:5ugPr518TE4C,Proceedings of the International Society for Magnetic Resonance in Medicine …,2017
141,"C Pfannenberg, SC Olthof, FF Seith, S Gatidis, C La Fougère, K Nikolaou, ...",Impact of PET/CT on clinical management in patients with high-risk and recurrent prostate cancer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:J-pR_7NvFogC,European Congress of Radiology-ECR 2017,2017
142,"F Seith, H Schmidt, J Kunz, T Kuestner, S Gatidis, K Nikolaou, ...","Simulation of tracer dose reduction in 18F-FDG-Positron emission tomography/magnetic resonance imaging (PET/MRI): Effects on oncologic reading, image quality and artifacts",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:geHnlv5EZngC,Journal of Nuclear Medicine,2017
143,"S Gatidis, H Graf, J Weiß, A Stemmer, B Kiefer, K Nikolaou, ...",Diffusion-weighted echo planar MR imaging of the neck at 3 T using integrated shimming: comparison of MR sequence techniques for reducing artifacts caused by magnetic-field …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:p2g8aNsByqUC,"Magnetic Resonance Materials in Physics, Biology and Medicine 30 (1), 57-63",2017
144,S Gatidis,Combined PET/MRI in pediatric oncology: technical challenges and clinical application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:35r97b3x0nAC,Tübingen,2017
145,"M Esser, S Gatidis, M Teufel, I Ketelsen, K Nikolaou, JF Schäfer, I Tsiflikas",Contrast-enhanced high-pitch computed tomography in pediatric patients without electrocardiography triggering and sedation: comparison of cardiac image quality with …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:9ZlFYXVOiuMC,"Journal of Computer Assisted Tomography 41 (1), 165-171",2017
146,"C Schabel, S Gatidis, M Bongers, F Hüttig, G Bier, J Kupferschlaeger, ...",Improving CT-based PET attenuation correction in the vicinity of metal implants by an iterative metal artifact reduction algorithm of CT data and its comparison to dual-energy …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:9yKSN-GCB0IC,"Investigative Radiology 52 (1), 61-65",2017
147,"R Syha, S Gatidis, G Grözinger, U Grosse, M Maurer, L Zender, M Horger, ...",C-arm computed tomography and volume perfusion computed tomography (VPCT)-based assessment of blood volume changes in hepatocellular carcinoma in prediction of midterm tumor …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:08ZZubdj9fEC,"Cancer Imaging 16 (1), 1-8",2016
148,"S Gatidis, H Schmidt, C La Fougere, K Nikolaou, NF Schwenzer, ...",Defining optimal tracer activities in pediatric oncologic whole-body 18F-FDG-PET/MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:l7t_Zn2s7bgC,"European journal of nuclear medicine and molecular imaging 43 (13), 2283-2289",2016
149,"R Syha, T Benz, J Hetzel, W Spengler, MJ Kohlhäufl, S Gatidis, ...",Bronchial artery embolization in hemoptysis: 10-year survival and recurrence-free survival in benign and malignant etiologies–A retrospective study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:YOwf2qJgpHMC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
150,"U Grosse, R Syha, S Gatidis, G Grözinger, P Martirosian, S Partovi, ...",MR‐based in vivo follow‐up study of Achilles tendon volume and hydration state after ankle‐loading activity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:B3FOqHPlNUQC,"Scandinavian journal of medicine & science in sports 26 (10), 1200-1208",2016
151,"NF Schwenzer, F Seith, S Gatidis, C Brendle, H Schmidt, CA Pfannenberg, ...",Diagnosing lung nodules on oncologic MR/PET imaging: comparison of fast T1-weighted sequences and influence of image acquisition in inspiration and expiration breath-hold,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:j3f4tGmQtD8C,"Korean Journal of Radiology 17 (5), 684-694",2016
152,"H Schmidt, NF Schwenzer, S Gatidis, T Küstner, K Nikolaou, F Schick, ...","Systematic evaluation of amide proton chemical exchange saturation transfer at 3 T: effects of protein concentration, pH, and acquisition parameters",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:qUcmZB5y_30C,"Investigative radiology 51 (10), 635-646",2016
153,"S Gatidis, B Gückel, C la Fougère, J Schmitt, JF Schäfer",Simultane Ganzkörper-PET-MRT in der pädiatrischen Onkologie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Tiz5es2fbqcC,"Der Radiologe 56 (7), 622-630",2016
154,"S Gatidis, B Gückel, C la Fougère, J Schmitt, JF Schäfer",Simultaneous whole-body PET-MRI in pediatric oncology: More than just reducing radiation?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:IjCSPb-OGe4C,"Der Radiologe 56 (7), 622-630",2016
155,"T Küstner, C Würslin, S Gatidis, P Martirosian, K Nikolaou, NF Schwenzer, ...",MR image reconstruction using a combination of compressed sensing and partial Fourier acquisition: ESPReSSo,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:L8Ckcad2t8MC,"IEEE transactions on medical imaging 35 (11), 2447-2458",2016
156,"S Linke, I Tsiflikas, K Herz, P Szavay, S Gatidis, JF Schäfer",Ultra low-dose VCUG in children using a modern flat detectorunit,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:vV6vV6tmYwMC,"European radiology 26 (6), 1678-1685",2016
157,"T Küstner, V Neumann, M Schwartz, C Würslin, P Martirosian, S Gatidis, ...",An MR Motion Correction toolbox for registration and evaluation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:0N-VGjzr574C,Proceedings of the Annual Meeting ISMRM 2016,2016
158,"T Küstner, M Schwartz, A Liebgott, P Martirosian, S Gatidis, N Schwenzer, ...",An active learning platform for automatic mr image quality assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:xtoqd-5pKcoC,Proceedings of the international society for magnetic resonance in medicine …,2016
159,"S Gatidis, S Holger, C La Fougère, K Nikolaou, N Schwenzer, J Schäfer",Dosisoptimierung in der pädiatrischen Ganzkörper FDG-PET/MRT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:f2IySw72cVMC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
160,"J Schäfer, S Katharina, M Teufel, S Fleischer, U Graepler-Mainka, ...",Ein neuer MRT-Score bei Cystischer Fibrose (CF) sagt Abfall der forcierten Einsekundenkapazität (FEV1) voraus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:4OULZ7Gr8RgC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
161,"M Esser, S Schneeweiß, S Kaufmann, S Gatidis, M Horger",Dauer einer Ultraschall/CT-Fusionsuntersuchung bei der Abklärung von Organläsionen–Ist die Methode in der klinischen Routine praktikabel?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:R3hNpaxXUhUC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
162,"C Schabel, M Bongers, S Gatidis, J Kupferschläger, S Schüle, ...",Verbesserung der Schwächungskorrektur des PET/CT mit einem neuartigen Algorithmus zur iterativen Metallartefaktreduktion (IMAR),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:5nxA0vEk-isC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
163,"M Esser, S Gatidis, M Teufel, I Ketelsen, K Nikolaou, J Schäfer, I Tsiflikas",Kontrastmittelangehobene High-Pitch Computertomografie bei pädiatrischen Patienten ohne EKG-Triggerung und Sedierung: Vergleich der kardialen Bildqualität zum konventionellen …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:YsMSGLbcyi4C,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
164,"S Gatidis, C La Fougere, JF Schaefer",Pediatric oncologic imaging: a key application of combined PET/MRI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:g5m5HwL7SMYC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2016
165,"S Kaufmann, J Bedke, S Gatidis, J Hennenlotter, U Kramer, ...",Prostate cancer gene 3 (PCA3) is of additional predictive value in patients with PI-RADS grade III (intermediate) lesions in the MR-guided re-biopsy setting for prostate cancer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:8k81kl-MbHgC,"World journal of urology 34 (4), 509-515",2016
166,"S Gatidis, H Schmidt, P Martirosian, K Nikolaou, NF Schwenzer",Apparent diffusion coefficient‐dependent voxelwise computed diffusion‐weighted imaging: An approach for improving SNR and reducing T2 shine‐through effects,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Tyk-4Ss8FVUC,"Journal of Magnetic Resonance Imaging 43 (4), 824-832",2016
167,"T Kuestner, A Liebgott, T Küstner, S Gatidis, F Schick, B Yang",Active Learning for Magnetic Resonance Image Quality Assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:hC7cP41nSMkC,,2016
168,"A Liebgott, T Küstner, S Gatidis, F Schick, B Yang",Active learning for magnetic resonance image quality assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:u9iWguZQMMsC,"2016 IEEE International Conference on Acoustics, Speech and Signal …",2016
169,"S Gatidis, H Schmidt, CA Pfannenberg, K Nikolaou, F Schick, ...",Is it possible to detect activated brown adipose tissue in humans using single-time-point infrared thermography under thermoneutral conditions? Impact of BMI and subcutaneous …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:UebtZRa9Y70C,"PLoS One 11 (3), e0151152",2016
170,"S Gatidis, CL Schlett, M Notohamiprodjo, F Bamberg",Imaging-based characterization of cardiometabolic phenotypes focusing on whole-body MRI—an approach to disease prevention and personalized treatment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:qjMakFHDy7sC,"The British journal of radiology 89 (1059), 20150829",2016
171,"T Küstner, C Würslin, M Schwartz, P Martirosian, S Gatidis, K Nikolaou, ...",Simultaneous in-vivo res-piratory and cardiac motion correction system for PET/MR,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:Ug5p-4gJ2f0C,"Proceedings of the ISMRM, 782",2016
172,"S Gatidis, F Bamberg",Technical Prerequisites of Population-Based Imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:UxriW0iASnsC,"Incidental Radiological Findings, 37-42",2016
173,"F Seith, S Gatidis, H Schmidt, I Bezrukov, C la Fougère, K Nikolaou, ...",Comparison of Positron Emission Tomography Quantification Using Magnetic Resonance–and Computed Tomography–Based Attenuation Correction in Physiological Tissues and Lesions: A …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:bFI3QPDXJZMC,"Investigative Radiology 51 (1), 66-71",2016
174,"S Gatidis, H Schmidt, B Gücke, I Bezrukov, G Seitz, M Ebinger, M Reimold, ...",Comprehensive oncologic imaging in infants and preschool children with substantially reduced radiation exposure using combined simultaneous 18F-fluorodeoxyglucose positron …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:fPk4N6BV_jEC,"Investigative Radiology 51 (1), 7-14",2016
175,"E Lang, VI Pozdeev, S Gatidis, SM Qadri, D Häussinger, R Kubitz, ...",Bile acid-induced suicidal erythrocyte death,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:zA6iFVUQeVQC,"Cellular Physiology and Biochemistry 38 (4), 1500-1509",2016
176,"SG MD Dipl-math, F Seith, JF Schäfer, MD Christian la Fougère, ...",Towards tracer dose reduction in PET studies: simulation of dose reduction by retrospective randomized undersampling of list-mode data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:hMod-77fHWUC,"Hellenic Journal of Nuclear Medicine 19 (1), 15-18",2016
177,"S Gatidis, H Schmidt, CD Claussen, NF Schwenzer",Multiparametric imaging with simultaneous MRI/PET: Methodological aspects and possible clinical applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:_xSYboBqXhAC,"Zeitschrift fur Rheumatologie 74 (10), 878-885",2015
178,"S Gatidis, H Schmidt, CD Claussen, NF Schwenzer",Multiparametrische Bildgebung mittels simultaner MR/PET,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:u_35RYKgDlwC,"Zeitschrift für Rheumatologie 74 (10), 878-886",2015
179,"C Kloth, U Grosse, S Wirths, S Gatidis, W Bethge, K Nikolaou, M Horger",Noninfectious Generalized Bronchiolitis in the Setting of Allogeneic Stem Cell Transplantation:: A Potential Mimic of Lower Respiratory Tract Infection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:QIV2ME_5wuYC,"Academic Radiology 22 (12), 1546-1554",2015
180,"C Schraml, M Schmid, S Gatidis, H Schmidt, C la Fougère, K Nikolaou, ...","Multiparametric analysis of bone marrow in cancer patients using simultaneous PET/MR imaging: Correlation of fat fraction, diffusivity, metabolic activity, and anthropometric data",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:isC4tDSrTZIC,"Journal of Magnetic Resonance Imaging 42 (4), 1048-1056",2015
181,"F Seith, S Gatidis, S Bisdas, C la Fougère, J Schäfer, K Nikolaou, ...",PET/MR in Oncology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:bEWYMUwI8FkC,"Current Radiology Reports 3 (10), 1-11",2015
182,"B Gückel, S Gatidis, P Enck, J Schäfer, S Bisdas, C Pfannenberg, ...",Patient comfort during positron emission tomography/magnetic resonance and positron emission tomography/computed tomography examinations: subjective assessments with visual …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:r0BpntZqJG4C,"Investigative Radiology 50 (10), 726-732",2015
183,"I Bezrukov, H Schmidt, S Gatidis, F Mantlik, JF Schäfer, N Schwenzer, ...",Quantitative evaluation of segmentation-and atlas-based attenuation correction for PET/MR on pediatric patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:b0M2c_1WBrUC,"Journal of Nuclear Medicine 56 (7), 1067-1074",2015
184,"S Gatidis, M Scharpf, P Martirosian, I Bezrukov, T Küstner, J Hennenlotter, ...",Combined unsupervised–supervised classification of multiparametric PET/MRI data: application to prostate cancer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:M3NEmzRMIkIC,"NMR in Biomedicine 28 (7), 914-922",2015
185,"T Kstner, P Bahar, C Wrslin, S Gatidis, P Martirosian, N Schwenzer, ...",A new approach for automatic image quality assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:i2xiXl-TujoC,,2015
186,"C Kloth, S Forler, S Gatidis, R Beck, D Spira, K Nikolaou, M Horger",Comparison of chest-CT findings of Influenza virus-associated pneumonia in immunocompetent vs. immunocompromised patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:70eg2SAEIzsC,"European journal of radiology 84 (6), 1177-1183",2015
187,"U Grosse, R Syha, T Hein, S Gatidis, G Grözinger, C Schabel, ...",Diagnostic value of T1 and T2* relaxation times and off‐resonance saturation effects in the evaluation of achilles tendinopathy by MRI at 3T,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:5Ul4iDaHHb8C,"Journal of magnetic resonance imaging 41 (4), 964-973",2015
188,"F Seith, S Gatidis, H Schmidt, I Bezrukov, C la Fougère, C Pfannenberg, ...",Untersuchung des Einflusses verschiedener Arten der Schwächungskorrektur auf die SUV-Quantifizierung: Direkter Vergleich zwischen CT-und MR-basierten Verfahren an einem …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:SP6oXDckpogC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2015
189,"S Gatidis, H Schmidt, I Bezrukov, C Pfannenberg, M Reimold, K Nikolaou, ...",Kombinierte Ganzkörper-18F-FDG-PET/MRT zur onkologischen Diagnostik bei Kleinkindern–technische Machbarkeit und diagnostische Güte im direkten Vergleich zur 18F-FDG-PET/CT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:dshw04ExmUIC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2015
190,"C Schraml, M Schmid, S Gatidis, C Brendle, H Schmidt, F Seith, ...",Charakterisierung des menschlichen Knochenmarks mittels multiparametrischer MR/PET-Bildgebung,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:maZDTaKrznsC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2015
191,"S Gatidis, H Schmidt, P Martirosian, C Würslin, K Nikolaou, F Schick, ...",Chemical-Shift MR-Bildgebung zur Detektion braunen Fettgewebes–technische Durchführbarkeit und direkter Vergleich zur 18F-FDG-PET mittels kombinierter PET/MRT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:e5wmG9Sq2KIC,RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …,2015
192,"E Lang, S Gatidis, NF Freise, H Bock, R Kubitz, C Lauermann, HM Orth, ...",Conjugated bilirubin triggers anemia by inducing erythrocyte death,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:2P1L_qKh6hAC,"Hepatology 61 (1), 275-284",2015
193,"C Brendle, J Kupferschläger, K Nikolaou, C la Fougère, S Gatidis, ...",Is the standard uptake value (SUV) appropriate for quantification in clinical PET imaging?–Variability induced by different SUV measurements and varying reconstruction methods,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:35N4QoGY0k4C,"European journal of radiology 84 (1), 158-162",2015
194,"R Winter, S Leibfarth, S Gatidis, H Schmidt, N Schwenzer, D Zips, ...",PD-0454: Evaluation of MR imaging properties of a dedicated RT positioning solution for combined PET/MR imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:J_g5lzvAfSwC,"Radiotherapy and Oncology, S222",2015
195,"H Schmidt, S Gatidis, NF Schwenzer, P Martirosian",Impact of measurement parameters on apparent diffusion coefficient quantification in diffusion-weighted-magnetic resonance imaging,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7vCEi-gAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=7vCEi-gAAAAJ:M3ejUd6NZC8C,"Investigative radiology 50 (1), 46-56",2015
